from,to,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
0,13,26,9,9,13,5,5,1,26,9,9,4,2,9,0,30,10,10,0,5,10,0,24,5,5,6,5,5,0,49,76,125
0,13,26,9,9,13,5,5,1,26,9,9,4,2,9,0,24,5,5,6,5,5,0,30,10,10,0,5,10,0,49,76,125
0,6,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,59,35,94
0,6,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,59,35,94
0,6,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,59,35,94
0,6,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,59,35,94
0,6,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,59,35,94
0,6,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,53,27,80
0,6,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,53,27,80
0,6,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,53,27,80
0,6,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,53,27,80
0,6,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,53,27,80
0,3,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,51,26,77
0,3,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,51,26,77
0,3,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,51,26,77
0,3,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,51,26,77
0,3,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,51,26,77
0,14,24,7,7,14,4,0,1,27,9,9,3,2,9,0,24,7,7,6,5,7,0,20,4,4,10,5,4,0,42,70,112
0,14,24,7,7,14,4,0,1,20,4,4,10,5,4,0,27,9,9,3,2,9,0,24,7,7,6,5,7,0,42,70,112
0,14,24,7,7,14,4,0,1,20,4,4,10,5,4,0,24,7,7,6,5,7,0,27,9,9,3,2,9,0,42,70,112
0,14,24,7,7,14,4,0,1,24,7,7,6,5,7,0,27,9,9,3,2,9,0,20,4,4,10,5,4,0,42,70,112
0,14,24,7,7,14,4,0,1,24,7,7,6,5,7,0,20,4,4,10,5,4,0,27,9,9,3,2,9,0,42,70,112
0,3,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,50,20,70
0,3,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,50,20,70
0,3,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,50,20,70
0,3,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,50,20,70
0,3,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,50,20,70
0,14,22,7,7,12,4,0,1,27,8,8,3,5,8,0,22,7,7,8,2,7,0,19,4,4,11,2,3,1,40,69,109
0,14,22,7,7,12,4,0,1,19,4,4,11,2,3,1,27,8,8,3,5,8,0,22,7,7,8,2,7,0,40,69,109
0,14,22,7,7,12,4,0,1,19,4,4,11,2,3,1,22,7,7,8,2,7,0,27,8,8,3,5,8,0,40,69,109
0,14,22,7,7,12,4,0,1,22,7,7,8,2,7,0,27,8,8,3,5,8,0,19,4,4,11,2,3,1,40,69,109
0,14,22,7,7,12,4,0,1,22,7,7,8,2,7,0,19,4,4,11,2,3,1,27,8,8,3,5,8,0,40,69,109
0,8,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,55,42,97
0,8,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,55,42,97
0,8,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,55,42,97
0,8,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,55,42,97
0,8,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,55,42,97
0,8,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,53,35,88
0,8,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,53,35,88
0,8,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,53,35,88
0,8,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,53,35,88
0,8,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,53,35,88
0,4,22,2,2,8,4,12,1,21,6,6,9,5,6,0,22,2,2,0,2,1,1,30,8,8,0,2,8,0,51,34,85
0,4,22,2,2,8,4,12,1,30,8,8,0,2,8,0,21,6,6,9,5,6,0,22,2,2,0,2,1,1,51,34,85
0,4,22,2,2,8,4,12,1,30,8,8,0,2,8,0,22,2,2,0,2,1,1,21,6,6,9,5,6,0,51,34,85
0,4,22,2,2,8,4,12,1,22,2,2,0,2,1,1,21,6,6,9,5,6,0,30,8,8,0,2,8,0,51,34,85
0,4,22,2,2,8,4,12,1,22,2,2,0,2,1,1,30,8,8,0,2,8,0,21,6,6,9,5,6,0,51,34,85
0,15,24,8,8,15,3,0,2,28,10,10,2,2,9,1,24,8,8,6,5,8,0,23,4,4,7,5,4,0,44,80,124
0,15,24,8,8,15,3,0,2,23,4,4,7,5,4,0,28,10,10,2,2,9,1,24,8,8,6,5,8,0,44,80,124
0,15,24,8,8,15,3,0,2,23,4,4,7,5,4,0,24,8,8,6,5,8,0,28,10,10,2,2,9,1,44,80,124
0,15,24,8,8,15,3,0,2,24,8,8,6,5,8,0,28,10,10,2,2,9,1,23,4,4,7,5,4,0,44,80,124
0,15,24,8,8,15,3,0,2,24,8,8,6,5,8,0,23,4,4,7,5,4,0,28,10,10,2,2,9,1,44,80,124
0,15,22,7,7,13,4,0,1,27,8,8,3,5,8,0,22,7,7,8,5,7,0,19,4,4,11,2,4,0,40,78,118
0,15,22,7,7,13,4,0,1,19,4,4,11,2,4,0,27,8,8,3,5,8,0,22,7,7,8,5,7,0,40,78,118
0,15,22,7,7,13,4,0,1,19,4,4,11,2,4,0,22,7,7,8,5,7,0,27,8,8,3,5,8,0,40,78,118
0,15,22,7,7,13,4,0,1,22,7,7,8,5,7,0,27,8,8,3,5,8,0,19,4,4,11,2,4,0,40,78,118
0,15,22,7,7,13,4,0,1,22,7,7,8,5,7,0,19,4,4,11,2,4,0,27,8,8,3,5,8,0,40,78,118
0,1,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,16,70
0,1,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,54,16,70
0,1,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,54,16,70
0,1,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,54,16,70
0,1,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,54,16,70
0,9,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,61,55,116
0,9,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,61,55,116
0,9,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,61,55,116
0,9,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,61,55,116
0,9,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,61,55,116
0,1,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,11,65
0,1,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,54,11,65
0,1,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,54,11,65
0,1,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,54,11,65
0,1,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,54,11,65
0,9,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,53,49,102
0,9,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,53,49,102
0,9,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,53,49,102
0,9,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,53,49,102
0,9,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,53,49,102
0,9,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,53,47,100
0,9,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,53,47,100
0,9,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,53,47,100
0,9,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,53,47,100
0,9,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,53,47,100
0,9,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,53,46,99
0,9,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,53,46,99
0,9,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,53,46,99
0,9,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,53,46,99
0,9,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,53,46,99
0,7,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,50,31,81
0,7,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,50,31,81
0,7,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,50,31,81
0,7,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,50,31,81
0,7,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,50,31,81
0,3,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,20,74
0,3,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,54,20,74
0,3,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,54,20,74
0,3,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,54,20,74
0,3,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,54,20,74
0,10,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,52,49,101
0,10,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,52,49,101
0,10,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,52,49,101
0,10,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,52,49,101
0,10,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,52,49,101
0,11,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,53,61,114
0,11,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,53,61,114
0,11,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,53,61,114
0,11,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,53,61,114
0,11,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,53,61,114
0,10,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,51,52,103
0,10,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,51,52,103
0,10,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,51,52,103
0,10,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,51,52,103
0,10,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,51,52,103
0,10,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,50,45,95
0,10,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,50,45,95
0,10,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,50,45,95
0,10,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,50,45,95
0,10,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,50,45,95
0,7,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,36,90
0,7,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,54,36,90
0,7,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,54,36,90
0,7,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,54,36,90
0,7,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,54,36,90
0,11,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,50,63,113
0,11,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,50,63,113
0,11,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,50,63,113
0,11,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,50,63,113
0,11,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,50,63,113
0,11,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,50,57,107
0,11,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,50,57,107
0,11,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,50,57,107
0,11,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,50,57,107
0,11,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,50,57,107
0,11,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,50,54,104
0,11,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,50,54,104
0,11,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,50,54,104
0,11,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,50,54,104
0,11,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,50,54,104
0,8,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,35,89
0,8,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,54,35,89
0,8,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,54,35,89
0,8,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,54,35,89
0,8,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,54,35,89
0,15,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,59,80,139
0,15,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,59,80,139
0,15,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,59,80,139
0,15,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,59,80,139
0,15,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,59,80,139
0,15,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,59,81,140
0,15,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,59,81,140
0,15,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,59,81,140
0,15,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,59,81,140
0,15,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,59,81,140
0,15,15,1,1,9,4,11,1,17,2,2,13,2,2,0,15,1,1,15,3,0,1,30,10,10,0,5,10,0,59,81,140
0,15,15,1,1,9,4,11,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,15,1,1,15,3,0,1,59,81,140
0,15,15,1,1,9,4,11,1,30,10,10,0,5,10,0,15,1,1,15,3,0,1,17,2,2,13,2,2,0,59,81,140
0,15,15,1,1,9,4,11,1,15,1,1,15,3,0,1,17,2,2,13,2,2,0,30,10,10,0,5,10,0,59,81,140
0,15,15,1,1,9,4,11,1,15,1,1,15,3,0,1,30,10,10,0,5,10,0,17,2,2,13,2,2,0,59,81,140
0,12,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,50,65,115
0,12,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,50,65,115
0,12,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,50,65,115
0,12,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,50,65,115
0,12,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,50,65,115
0,12,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,50,59,109
0,12,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,50,59,109
0,12,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,50,59,109
0,12,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,50,59,109
0,12,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,50,59,109
0,9,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,45,99
0,9,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,54,45,99
0,9,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,54,45,99
0,9,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,54,45,99
0,9,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,54,45,99
0,10,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,53,107
0,10,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,54,53,107
0,10,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,54,53,107
0,10,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,54,53,107
0,10,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,54,53,107
0,10,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,53,107
0,10,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,54,53,107
0,10,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,54,53,107
0,10,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,54,53,107
0,10,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,54,53,107
0,14,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,50,72,122
0,14,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,50,72,122
0,14,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,50,72,122
0,14,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,50,72,122
0,14,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,50,72,122
0,14,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,50,67,117
0,14,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,50,67,117
0,14,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,50,67,117
0,14,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,50,67,117
0,14,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,50,67,117
0,11,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,53,67,120
0,11,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,53,67,120
0,11,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,53,67,120
0,11,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,53,67,120
0,11,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,53,67,120
0,11,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,65,119
0,11,30,9,9,0,4,13,1,27,6,6,3,5,6,0,18,4,4,12,2,4,0,30,9,9,0,5,9,0,54,65,119
0,11,30,9,9,0,4,13,1,27,6,6,3,5,6,0,30,9,9,0,5,9,0,18,4,4,12,2,4,0,54,65,119
0,11,30,9,9,0,4,13,1,30,9,9,0,5,9,0,18,4,4,12,2,4,0,27,6,6,3,5,6,0,54,65,119
0,11,30,9,9,0,4,13,1,30,9,9,0,5,9,0,27,6,6,3,5,6,0,18,4,4,12,2,4,0,54,65,119
0,15,22,3,3,8,4,11,1,21,6,6,9,5,6,0,22,3,3,0,2,2,1,30,8,8,0,5,8,0,51,82,133
0,15,22,3,3,8,4,11,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,22,3,3,0,2,2,1,51,82,133
0,15,22,3,3,8,4,11,1,30,8,8,0,5,8,0,22,3,3,0,2,2,1,21,6,6,9,5,6,0,51,82,133
0,15,22,3,3,8,4,11,1,22,3,3,0,2,2,1,21,6,6,9,5,6,0,30,8,8,0,5,8,0,51,82,133
0,15,22,3,3,8,4,11,1,22,3,3,0,2,2,1,30,8,8,0,5,8,0,21,6,6,9,5,6,0,51,82,133
0,11,30,9,9,0,4,13,1,18,4,4,12,2,4,0,30,9,9,0,5,9,0,27,6,6,3,5,6,0,54,65,119
